0.019794555,0.090404905,0.12484191,0.019869978,0.07870019,0.009926523,0.05122444,0.07392457,0.061047923,0.004599458,0.021543186,0.013471733,0.1367383,0.0,0.0,0.0,0.09010893,0.0,0.0465948,0.112228684,0.031089537,0.03922304,0.120651975,0.0,0.0,0.027466884,0.05458657,0.24601974,0.031552266,0.0,0.0,0.02062471,0.11116047,0.0,0.08017366,0.03699584,0.25331473,0.0,0.14977536,0.035296906,0.1943772,0.0,0.066379994,0.048000194,0.024026629,0.017929526,0.05528365,0.0,0.21274516,0.0,0.0,0.07527479,0.16061242,0.0,0.0,0.0
0.03165633,0.0,0.09287572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020138433,0.0,0.2690691,0.012503257,0.0,0.067027286,0.065535136,0.0,0.0013026926,0.18056335,0.0,0.025208045,0.049478207,0.23638558,0.0,0.10984947,0.031324696,0.15854023,0.0,0.049030267,0.015756186,0.047761194,0.0,0.07962133,0.0,0.0,0.0,0.035784617,0.16323802,0.041546497,0.22667374,0.0,0.055820815,0.096413955,0.0,0.0018054111,0.040529333,0.029974623,0.0,0.061541487,0.029677879,0.0,0.0,0.13024834,0.0,0.0
0.048652474,0.13445725,0.14524949,0.047748134,0.05590209,0.0,0.0,0.0,0.019899763,0.047444493,0.0,0.041539386,0.0,0.022375975,0.0,0.0,0.0736921,0.06545276,0.0,0.13835941,0.0,0.0156434,0.123552956,0.31100854,0.06119947,0.0,0.0,0.077440254,0.0,0.0,0.019156666,0.07560182,0.1340683,0.0,0.0,0.045415357,0.0,0.010576682,0.17737177,0.07324761,0.19577335,0.0,0.051121615,0.10210666,0.011520762,0.032217033,0.020319799,0.03916141,0.210857,0.08876239,0.0,0.0,0.11090134,0.0,0.0,0.11901385
0.038496245,0.17269357,0.13289115,0.07558997,0.0204314,0.032865502,0.0,0.062381692,0.026250044,0.03944492,0.0625979,0.037706997,0.2587831,0.046764947,0.0111618545,0.0,0.041356914,0.099692315,0.0,0.1306007,0.09415769,0.0,0.06583036,0.28517866,0.0407231,0.0,0.036892656,0.0,0.0,0.0,0.0,0.0,0.1340683,0.10211389,0.06504089,0.031139102,0.0,0.045389887,0.0,0.046495125,0.1178609,0.0,0.07445649,0.03281703,0.010774184,0.024695255,0.0,0.0153659005,0.16928023,0.0,0.0,0.08741731,0.11633413,0.22618769,0.022400951,0.11150537
0.013322583,0.0,0.09391812,0.07933658,0.10043758,0.0,0.09293302,0.05067849,0.02821192,0.0,0.05103162,0.016521888,0.0,0.046202894,0.040111504,0.0,0.07096909,0.084807605,0.0,0.09745918,0.0,0.03344798,0.048405897,0.0,0.049605303,0.09502743,0.046401586,0.23721702,0.0,0.0,0.014247337,0.10748609,0.07674249,0.02857595,0.0775706,0.06643165,0.27085418,0.02402887,0.19428313,0.0,0.12585545,0.016852897,0.060444545,0.0,0.014202126,0.027801149,0.024383355,0.0,0.22474377,0.0,0.07834925,0.062469594,0.12367279,0.18279046,0.0,0.07137367
0.026842777,0.09290166,0.0,0.06552982,0.095140934,0.0698539,0.0,0.056824267,0.0,0.01702033,0.0,0.0,0.0,0.007829911,0.014512561,0.17252982,0.06397987,0.0,0.0,0.106622264,0.061186492,0.011794939,0.043271907,0.33728918,0.06779,0.025122695,0.05761095,0.0,0.024520539,0.010116381,0.050210144,0.12591556,0.13581046,0.03675303,0.06928793,0.082197905,0.0,0.065879315,0.0,0.0,0.0,0.0,0.026122425,0.0345186,0.013259437,0.008978998,0.028227862,0.0,0.27241525,0.08488426,0.039650936,0.030961465,0.06039139,0.22654597,0.0,0.14202653
0.02853435,0.13147941,0.0,0.055005733,0.050399013,0.096847124,0.07834854,0.08464668,0.017513003,0.008429359,0.053258955,0.0,0.27683815,0.049585067,0.04062582,0.13884754,0.08882483,0.0,0.0,0.0,0.036741834,0.046934087,0.0779494,0.24543446,0.09722401,0.0,0.073413916,0.0,0.0011809854,0.024933446,0.046062194,0.027322989,0.14520368,0.0,0.07878389,0.07996366,0.24881154,0.0,0.0,0.039137695,0.0,0.022237021,0.04359342,0.08786195,0.0030446418,0.006977122,0.0154411765,0.049050525,0.25711614,0.02519007,0.08108088,0.070196874,0.071161486,0.20515576,0.052479066,0.11623288
0.0,0.14885204,0.11746509,0.0699947,0.07546633,0.0,0.078896075,0.094207495,0.02644993,0.005846992,0.014212624,0.0,0.27683815,0.028552726,0.035668038,0.17510693,0.06047515,0.011223288,0.053734425,0.081153214,0.05176211,0.041601676,0.061137635,0.0,0.0,0.1557486,0.036642216,0.0,0.0,0.02129948,0.00556293,0.0,0.11125511,0.061542228,0.0337043,0.052106395,0.20343196,0.004536562,0.16857277,0.08502227,0.0,0.018419694,0.056422796,0.079920225,0.0,0.011197999,0.006104527,0.023918834,0.23916139,0.07403752,0.07477826,0.06628449,0.123728335,0.19879308,0.057885043,0.081051715
0.0,0.13281986,0.10125621,0.06166015,0.09488262,0.03003096,0.07997071,0.06844301,0.0,0.0,0.07255283,0.0,0.23704933,0.0,0.0,0.13246992,0.07200484,0.06056868,0.0,0.0,0.0,0.04686121,0.0,0.34197122,0.08255,0.18434122,0.009243867,0.22176757,0.0,0.01704873,0.0,0.0,0.058862604,0.0,0.028017461,0.0035422265,0.0,0.0,0.0,0.11651087,0.21977042,0.026502892,0.05112631,0.0,0.027279442,0.030628433,0.01572162,0.026910031,0.17183796,0.0,0.046151966,0.090040624,0.092837885,0.0,0.034661833,0.0
0.0,0.1742025,0.14355291,0.012157772,0.08896588,0.0,0.034678712,0.01030653,0.032024793,0.0043290863,0.05706126,0.0,0.0,0.0,0.0012731662,0.13476613,0.07013671,0.080047645,0.046153426,0.0,0.0,0.0,0.0,0.0,0.09271849,0.17761953,0.047492918,0.25083968,0.0069416636,0.023188155,0.0,0.040091254,0.015439671,0.0,0.056618474,0.045598026,0.28406575,0.0,0.0,0.0,0.21761928,0.0042098924,0.086474374,0.0,0.006442427,0.0038154386,0.038102403,0.083455615,0.26905572,0.0,0.0,0.070727035,0.14182822,0.0,0.0,0.09377522
